Transaction_ID,Date,Customer_ID,Product_Category,Sales_Amount,Region
TXN-01188,2024-02-24,C-0216,Electronics,45123.0,Bangkok
TXN-01189,2024-04-29,C-0881,Sports,46048.0,Chiang Mai
TXN-01190,2024-10-12,C-0912,Beauty,35644.0,Krungthep
TXN-01191,2024-06-26,C-0165,Home & Living,37862.0,Chonburi
TXN-01192,2024-08-12,C-0938,Home & Living,8325.0,Phuket 
TXN-01193,2024-01-11,C-0450,,13746.0,Chiang Mai
TXN-01194,2024-07-02,C-0647,Home & Living,36856.0,Phuket 
TXN-01195,2024-05-08,C-0325,Sports,13658.0,Phuket 
TXN-01196,2024-09-05,C-0901,Beauty,2839.0,Bangkok
TXN-01197,2024-10-13,C-0832,Fashion,7665.0,Chonburi
TXN-01198,2024-12-22,C-0786,Electronics,2992.0,Chonburi
TXN-01199,2024-10-17,C-0660,Sports,12589.0,Phuket
TXN-01200,2024-06-27,C-0417,Fashion,45956.0,Phuket 
TXN-01201,2024-08-27,C-0809,Beauty,16343.0,Chiangmai
TXN-01202,2024-11-02,C-0035,Electronics,24807.0,Chiangmai
TXN-01203,2024-10-10,C-0281,Fashion,9855.0,Khon Kaen
TXN-01204,2024-09-28,C-0888,Electronics,3190.0,Phuket 
TXN-01205,2024-05-31,C-0083,Electronics,33505.0,Khon Kaen
TXN-01206,2024-10-04,C-0843,Fashion,12884.0,Krungthep
TXN-01207,2024-01-01,C-0799,Fashion,48007.0,Khon Kaen
TXN-01208,2024-09-16,C-0964,Fashion,37776.0,Phuket 
TXN-01209,2024-04-04,C-0504,Sports,,Chiang Mai
TXN-01210,2024-11-13,C-0483,Sports,16936.0,Krungthep
TXN-01211,2024-11-13,C-0755,Home & Living,23445.0,Chonburi
TXN-01212,2024-02-02,C-0423,Fashion,42714.0,Khon Kaen
TXN-01213,2024-10-02,C-0949,Home & Living,25405.0,Phuket
TXN-01214,2024-04-07,C-0862,Beauty,19623.0,Chiang Mai
TXN-01215,2024-09-11,C-0341,Beauty,15261.0,Phuket
TXN-01216,2024-03-19,C-0735,Sports,13236.0,Krungthep
TXN-01217,2024-06-14,C-0433,Fashion,47763.0,Chon Buri
TXN-01218,2024-06-13,C-0898,Beauty,29370.0,Chonburi
TXN-01219,2024-09-24,C-0941,Electronics,16607.0,Phuket
TXN-01220,2024-01-23,C-0840,Home & Living,19361.0,Phuket 
TXN-01221,2024-03-07,C-0103,Electronics,9895.0,Chon Buri
TXN-01222,2024-01-17,C-0845,Beauty,21311.0,Chonburi
TXN-01223,2024-09-05,C-0165,Home & Living,45376.0,Krungthep
TXN-01224,2024-01-17,C-0716,Home & Living,34450.0,Chonburi
TXN-01225,2024-07-17,C-0268,Home & Living,41039.0,Phuket
TXN-01226,2024-09-26,C-0519,Fashion,47953.0,Bangkok
TXN-01227,2024-10-29,C-0068,Beauty,24772.0,Khon Kaen
TXN-01228,2024-07-06,C-0361,Beauty,7302.0,Krungthep
TXN-01229,06-Feb-24,C-0431,Beauty,886.0,Phuket
TXN-01230,2024-04-16,C-0617,Fashion,37377.0,BKK
TXN-01231,2024-02-10,C-0747,Sports,25896.0,Phuket 
TXN-01232,2024/11/23,C-0833,Home & Living,8340.0,Krungthep
TXN-01233,2024-10-12,C-0561,Beauty,41675.0,Khon Kaen
TXN-01234,2024-07-31,C-0756,Sports,36255.0,Chiang Mai
TXN-01235,2024/12/28,C-0335,Fashion,43023.0,Chonburi
TXN-01236,2024-11-11,C-0465,Sports,31723.0,Chonburi
TXN-01237,2024-01-21,C-0712,Home & Living,42756.0,Chiang Mai
TXN-01238,2024/06/04,C-0029,Beauty,45432.0,Chiangmai
TXN-01239,2024-04-20,C-0781,Home & Living,29969.0,Bangkok
TXN-01240,2024-02-19,C-0054,Electronics,16075.0,Krungthep
TXN-01241,2024-04-28,C-0657,Electronics,40647.0,Chonburi
TXN-01242,2024-04-07,C-0657,Fashion,42226.0,Krungthep
TXN-01243,2024-12-02,C-0189,Sports,10536.0,Phuket
TXN-01244,2024-11-16,C-0646,,24101.0,BKK
TXN-01245,2024-10-12,C-0455,Home & Living,19299.0,BKK
TXN-01246,2024-07-31,C-0811,Sports,11926.0,Chonburi
TXN-01247,2024-11-22,C-0657,Electronics,25957.0,Bangkok
TXN-01248,2024-12-11,C-0140,Beauty,11006.0,Phuket
TXN-01249,2024-12-06,C-0004,Home & Living,1872.0,Krungthep
TXN-01250,2024-02-23,C-0411,Sports,20151.0,Khon Kaen
TXN-01251,2024-04-02,C-0205,Beauty,30642.0,BKK
TXN-01252,2024-09-15,C-0644,Fashion,35987.0,BKK
TXN-01253,2024-03-21,C-0313,Beauty,26860.0,Phuket 
TXN-01254,2024-11-03,C-0322,Fashion,41558.0,Phuket
TXN-01255,2024-06-29,C-0590,Electronics,27094.0,Chonburi
TXN-01256,2024-10-08,C-0085,Sports,27876.0,Khon Kaen
TXN-01257,2024-06-15,C-0114,Beauty,30142.0,Bangkok
TXN-01258,2024-07-30,C-0162,Beauty,25956.0,Chiang Mai
TXN-01259,2024-08-08,C-0256,Fashion,22638.0,Chiangmai
TXN-01260,2024-06-14,C-0529,Fashion,26641.0,Krungthep
TXN-01261,2024-10-15,C-0731,Home & Living,35229.0,Chonburi
TXN-01262,2024-07-11,C-0993,Sports,14718.0,Krungthep
TXN-01263,2024-05-10,C-0787,Electronics,37749.0,Chonburi
TXN-01264,2024-08-19,C-0851,Home & Living,48295.0,Chonburi
TXN-01265,22-Jul-24,C-0665,Beauty,41058.0,Phuket 
TXN-01266,2024-01-18,C-0782,Fashion,30867.0,Chon Buri
TXN-01267,01-Nov-24,C-0134,Beauty,27252.0,Phuket 
TXN-01268,2024-03-10,C-0868,Fashion,20612.0,Phuket 
TXN-01269,03-Jun-24,C-0609,Electronics,9762.0,Bangkok
TXN-01270,2024-04-23,C-0703,Electronics,36074.0,Khon Kaen
TXN-01271,10-Jun-24,C-0421,Beauty,20181.0,Chiang Mai
TXN-01272,2024-12-19,C-0812,Sports,41367.0,BKK
TXN-01273,2024-10-10,C-0962,Home & Living,13568.0,Khon Kaen
TXN-01274,2024-10-19,C-0328,Electronics,36655.0,Phuket 
TXN-01275,2024/03/20,C-0463,Beauty,43730.0,Phuket 
TXN-01276,2024-08-23,C-0490,Home & Living,34414.0,Phuket 
TXN-01277,2024-03-11,C-0895,Home & Living,29531.0,Phuket
TXN-01278,2024-10-25,C-0753,Beauty,14030.0,Chonburi
TXN-01279,2024-05-11,C-0137,Fashion,44212.0,BKK
TXN-01280,2024-02-17,C-0267,Beauty,49388.0,Phuket
TXN-01281,2024-10-18,C-0178,Sports,10714.0,Chiangmai
TXN-01282,2024-02-09,C-0704,Electronics,38187.0,Chon Buri
TXN-01283,2024-09-04,C-0608,Sports,13463.0,Bangkok
TXN-01284,2024-12-19,C-0847,Sports,21241.0,BKK
TXN-01285,2024-02-18,C-0336,Home & Living,48896.0,Bangkok
TXN-01286,02-Jun-24,C-0819,Home & Living,32395.0,Chonburi
TXN-01287,2024-10-22,C-0289,,40629.0,Bangkok
TXN-01288,2024-01-29,C-0204,Fashion,41662.0,Chonburi
TXN-01289,2024-06-20,C-0087,Home & Living,44814.0,Khon Kaen
TXN-01290,2024-08-10,C-0425,Beauty,4783.0,Khon Kaen
TXN-01291,2024-03-02,C-0377,Electronics,1068.0,Khon Kaen
TXN-01292,2024-04-26,C-0187,Fashion,3957.0,Khon Kaen
TXN-01293,2024-11-04,C-0403,Sports,6394.0,BKK
TXN-01294,2024-11-20,C-0898,Fashion,23876.0,Khon Kaen
TXN-01295,2024/07/14,C-0387,Fashion,10369.0,Phuket 
TXN-01296,25-Sep-24,C-0968,Sports,20656.0,Chonburi
TXN-01297,2024-10-03,C-0855,Sports,24285.0,Chon Buri
TXN-01298,2024-06-16,C-0906,Home & Living,21176.0,BKK
TXN-01299,2024-04-23,C-0585,Fashion,29769.0,Chiang Mai
TXN-01300,2024-12-10,C-0230,Sports,46611.0,Krungthep
TXN-01301,2024-07-20,C-0022,Home & Living,20373.0,Khon Kaen
TXN-01302,2024-10-31,C-0971,Electronics,37323.0,Phuket
TXN-01303,2024-02-16,C-0024,Home & Living,10462.0,Chiang Mai
TXN-01304,2024-05-28,C-0946,Electronics,8262.0,Chiang Mai
TXN-01305,2024-03-16,C-0572,Beauty,41020.0,Chiang Mai
TXN-01306,2024-02-12,C-0663,Home & Living,37309.0,Chon Buri
TXN-01307,2024-01-26,C-0627,Sports,31273.0,Chiangmai
TXN-01308,2024/05/14,C-0642,Home & Living,18930.0,Phuket 
TXN-01309,2024-09-13,C-0235,Fashion,16844.0,Chiangmai
TXN-01310,2024-12-23,C-0929,Home & Living,44007.0,Chiang Mai
TXN-01311,2024-03-10,C-0092,Sports,29657.0,Phuket 
TXN-01312,2024-04-11,C-0998,Beauty,3080.0,Bangkok
TXN-01313,2024-11-29,C-0474,Beauty,25465.0,Chon Buri
TXN-01314,2024-10-14,C-0204,Sports,31752.0,Khon Kaen
TXN-01315,2024-09-25,C-0269,Electronics,1807.0,Khon Kaen
TXN-01316,2024-02-06,C-0719,Electronics,24249.0,Chon Buri
TXN-01317,2024-08-08,C-0873,Electronics,38831.0,Chiang Mai
TXN-01318,2024/10/21,C-0173,Beauty,29816.0,Khon Kaen
TXN-01319,2024-12-09,C-0051,Sports,32728.0,Chiangmai
TXN-01320,2024-07-06,C-0411,Electronics,37644.0,Khon Kaen
TXN-01321,2024-06-13,C-0633,Sports,22767.0,Phuket
TXN-01322,01-Dec-24,C-0440,Electronics,24746.0,Krungthep
TXN-01323,2024-06-05,C-0615,Beauty,9343.0,BKK
TXN-01324,2024-06-28,C-0267,Beauty,44892.0,Khon Kaen
TXN-01325,2024-08-14,C-0153,Electronics,10296.0,Bangkok
TXN-01326,13-Aug-24,C-0092,Beauty,44337.0,Krungthep
TXN-01327,2024-04-29,C-0982,Home & Living,42064.0,Bangkok
TXN-01328,2024-07-10,C-0377,Beauty,47122.0,Chiang Mai
TXN-01329,2024-02-13,C-0175,Beauty,5944.0,Chiang Mai
TXN-01330,2024-01-28,C-0970,,32923.0,Chon Buri
TXN-01331,2024-11-13,C-0581,Fashion,,Phuket 
TXN-01332,27-May-24,C-0121,Home & Living,27876.0,Chiangmai
TXN-01333,2024-12-21,C-0015,Home & Living,24434.0,BKK
TXN-01334,2024-06-05,C-0736,Beauty,13084.0,Krungthep
TXN-01335,2024-01-12,C-0539,Electronics,34607.0,Chiang Mai
TXN-01336,2024-10-02,C-0446,Beauty,2036.0,Chiangmai
TXN-01337,2024-10-06,C-0792,Electronics,11436.0,Phuket 
TXN-01338,2024-05-12,C-0943,Home & Living,16150.0,Krungthep
TXN-01339,2024-11-14,C-0951,Sports,17743.0,Phuket 
TXN-01340,2024-03-13,C-0465,Sports,28873.0,Phuket 
TXN-01341,08-Dec-24,C-0848,Fashion,18380.0,Bangkok
TXN-01342,2024-10-25,C-0690,Beauty,43537.0,Bangkok
TXN-01343,26-Sep-24,C-0507,Beauty,5758.0,Phuket
TXN-01344,2024/03/28,C-0122,Beauty,2556.0,Khon Kaen
TXN-01345,2024-04-12,C-0230,Sports,41405.0,Bangkok
TXN-01346,2024-11-12,C-0731,Beauty,,Bangkok
TXN-01347,2024-08-26,C-0209,Fashion,20338.0,Chon Buri
TXN-01348,2024/01/05,C-0196,Home & Living,31309.0,Chiang Mai
TXN-01349,2024-12-04,C-0969,Beauty,2858.0,BKK
TXN-01350,2024-12-03,C-0883,Fashion,18213.0,Krungthep
TXN-01351,25-Feb-24,C-0833,Sports,22496.0,Chiang Mai
TXN-01352,2024-11-28,C-0801,Home & Living,34092.0,Phuket 
TXN-01353,2024-07-13,C-0273,Fashion,28320.0,Phuket
TXN-01354,2024/12/29,C-0295,Fashion,22921.0,Chon Buri
TXN-01355,2024-06-10,C-0765,Electronics,23191.0,Phuket 
TXN-01356,2024-11-01,C-0507,Sports,36700.0,Bangkok
TXN-01357,2024-04-05,C-0392,Sports,18957.0,Khon Kaen
TXN-01358,2024-08-22,C-0134,Electronics,29982.0,Krungthep
TXN-01359,30-Dec-24,C-0442,Electronics,6057.0,BKK
TXN-01360,2024-05-06,C-0877,Fashion,21380.0,Chiangmai
TXN-01361,2024-06-05,C-0212,Home & Living,7939.0,Chiangmai
TXN-01362,2024-07-20,C-0615,Fashion,8923.0,Chonburi
TXN-01363,2024-01-10,C-0221,Sports,7515.0,Chonburi
TXN-01364,2024-06-29,C-0844,Beauty,12106.0,Chon Buri
TXN-01365,2024-06-03,C-0290,Electronics,10592.0,Chiang Mai
TXN-01366,2024-09-13,C-0745,Fashion,16028.0,Krungthep
TXN-01367,2024-02-01,C-0694,Sports,5442.0,Bangkok
TXN-01368,2024-07-17,C-0194,Electronics,,Chon Buri
TXN-01369,2024-01-16,C-0429,Sports,,Khon Kaen
TXN-01370,2024-05-23,C-0185,Fashion,40965.0,Krungthep
TXN-01371,2024-06-23,C-0419,Fashion,38691.0,BKK
TXN-01372,2024-12-02,C-0812,Beauty,30696.0,Chon Buri
TXN-01373,2024-07-14,C-0150,Fashion,22185.0,BKK
TXN-01374,2024-12-13,C-0030,Beauty,7435.0,Phuket
TXN-01375,2024-11-16,C-0298,Beauty,4180.0,Bangkok
TXN-01376,2024-08-01,C-1000,Electronics,13575.0,Chiang Mai
TXN-01377,2024-03-19,C-0269,Beauty,5818.0,Chonburi
TXN-01378,2024-06-08,C-0242,Home & Living,47571.0,Chon Buri
TXN-01379,2024-06-17,C-0633,Beauty,751.0,Chiang Mai
TXN-01380,2024-03-08,C-0462,Fashion,45431.0,Chiang Mai
TXN-01381,2024-03-11,C-0930,Fashion,3776.0,Phuket 
TXN-01382,2024-12-16,C-0255,Sports,25855.0,Chon Buri
TXN-01383,2024-03-11,C-0379,Electronics,35190.0,Chonburi
TXN-01384,2024-12-27,C-0597,Home & Living,13430.0,Chiang Mai
TXN-01385,2024-03-10,C-0701,Sports,32960.0,Phuket 
TXN-01386,2024-03-15,C-0663,Electronics,12693.0,Chonburi
TXN-01387,2024-10-16,C-0470,Home & Living,48443.0,Khon Kaen
TXN-01388,2024/06/11,C-0088,Fashion,4515.0,Khon Kaen
TXN-01389,2024-09-29,C-0011,Sports,33765.0,Krungthep
TXN-01390,2024-03-01,C-0481,Sports,,Phuket 
TXN-01391,2024-03-15,C-0137,Fashion,13457.0,Chiangmai
TXN-01392,2024-06-12,C-0893,Electronics,36020.0,BKK
TXN-01393,2024-07-30,C-0332,Electronics,12908.0,Bangkok
TXN-01394,2024-06-04,C-0998,Fashion,46563.0,Chon Buri
TXN-01395,2024-11-22,C-0710,Fashion,12833.0,Phuket
TXN-01396,2024-05-20,C-0408,Beauty,21563.0,Krungthep
TXN-01397,2024-04-06,C-0704,Electronics,15423.0,Khon Kaen
TXN-01398,04-Apr-24,C-0218,Sports,42134.0,Phuket
TXN-01399,2024-11-09,C-0731,Beauty,19945.0,Phuket
TXN-01400,2024-11-06,C-0393,Beauty,33704.0,Khon Kaen
TXN-01401,2024-04-28,C-0726,Beauty,14803.0,Chon Buri
TXN-01402,2024-04-28,C-0434,Home & Living,23094.0,Chon Buri
TXN-01403,2024/07/02,C-0754,Home & Living,35270.0,Phuket 
TXN-01404,2024-09-01,C-0612,Electronics,,Phuket
TXN-01405,2024-11-05,C-0263,Sports,45295.0,Chiang Mai
TXN-01406,2024-11-28,C-0075,Fashion,49933.0,Khon Kaen
TXN-01407,2024-07-17,C-0098,Beauty,4538.0,Chiangmai
TXN-01408,2024-03-11,C-0571,Beauty,23059.0,Chonburi
TXN-01409,25-Apr-24,C-0061,Home & Living,4458.0,BKK
TXN-01410,2024-01-08,C-0054,Sports,28686.0,BKK
TXN-01411,2024-07-30,C-0341,Beauty,47430.0,Krungthep
TXN-01412,2024-12-09,C-0954,Sports,49276.0,Chiang Mai
TXN-01413,2024/04/14,C-0241,Electronics,21366.0,Chiang Mai
TXN-01414,2024-08-12,C-0483,Electronics,24189.0,Chonburi
TXN-01415,2024-09-07,C-0931,Home & Living,40182.0,Bangkok
TXN-01416,2024-08-22,C-0363,Home & Living,4817.0,Chonburi
TXN-01417,2024-08-06,C-0621,Sports,48154.0,Phuket
TXN-01418,2024-01-22,C-0962,Electronics,30042.0,Phuket 
TXN-01419,2024-07-13,C-0687,Home & Living,31986.0,Phuket 
TXN-01420,2024-07-20,C-0991,Fashion,20176.0,Krungthep
TXN-01421,2024-10-19,C-0822,Electronics,21043.0,Bangkok
TXN-01422,2024-09-25,C-0613,Home & Living,49322.0,BKK
TXN-01423,2024-12-26,C-0727,Home & Living,38984.0,Bangkok
TXN-01424,2024-09-23,C-0767,Home & Living,45776.0,BKK
TXN-01425,2024-08-21,C-0830,Home & Living,30970.0,Khon Kaen
TXN-01426,2024-01-22,C-0047,Sports,21757.0,Chiangmai
TXN-01427,2024-05-05,C-0006,Fashion,26926.0,Krungthep
TXN-01428,2024-07-21,C-0260,Beauty,30934.0,Krungthep
TXN-01429,2024-01-21,C-0517,Fashion,9811.0,Krungthep
TXN-01430,2024-09-21,C-0635,Electronics,25768.0,Bangkok
TXN-01431,2024-01-26,C-0391,Sports,2104.0,Phuket 
TXN-01432,2024-08-13,C-0310,Electronics,21256.0,Chiang Mai
TXN-01433,2024-06-04,C-0405,Beauty,41931.0,Chiang Mai
TXN-01434,2024-05-26,C-0688,Beauty,24467.0,Phuket
TXN-01435,2024-08-04,C-0380,Home & Living,,Krungthep
TXN-01436,2024-01-28,C-0136,Electronics,43869.0,Bangkok
TXN-01437,2024-03-13,C-0992,Beauty,10398.0,Bangkok
TXN-01438,2024-11-26,C-0914,Home & Living,12552.0,Khon Kaen
TXN-01439,2024-09-13,C-0573,Electronics,1574.0,Bangkok
TXN-01440,2024-10-26,C-0043,Sports,10323.0,Phuket 
TXN-01441,2024-12-22,C-0595,Beauty,13460.0,Khon Kaen
TXN-01442,2024-07-20,C-0184,Electronics,26205.0,BKK
TXN-01443,18-Aug-24,C-0267,Sports,36500.0,Krungthep
TXN-01444,2024-08-20,C-0174,Beauty,12948.0,Krungthep
TXN-01445,2024-12-30,C-0516,Beauty,47930.0,Chon Buri
TXN-01446,2024/08/20,C-0505,Sports,29015.0,Chiang Mai
TXN-01447,2024-06-14,C-0953,Electronics,10974.0,Bangkok
TXN-01448,2024-12-30,C-0348,Electronics,44133.0,Krungthep
TXN-01449,2024/03/04,C-0899,Electronics,7447.0,Phuket
TXN-01450,2024-12-27,C-0480,Beauty,21686.0,Chiangmai
TXN-01451,2024/07/04,C-0136,Home & Living,40333.0,Chiang Mai
TXN-01452,2024-12-28,C-0092,Home & Living,15910.0,BKK
TXN-01453,2024-09-18,C-0325,Sports,32889.0,Khon Kaen
TXN-01454,2024-03-22,C-0728,Beauty,27785.0,Chiang Mai
TXN-01455,13-Jul-24,C-0544,Beauty,20685.0,Phuket
TXN-01456,2024-03-28,C-0444,Beauty,22689.0,Khon Kaen
TXN-01457,2024-10-16,C-0146,Electronics,45330.0,Chonburi
TXN-01458,2024-03-17,C-0267,Sports,40583.0,BKK
TXN-01459,2024-03-15,C-0120,Fashion,8982.0,BKK
TXN-01460,2024/12/30,C-0321,Electronics,22854.0,Bangkok
TXN-01461,2024-06-06,C-0046,Home & Living,45622.0,Krungthep
TXN-01462,2024-08-16,C-0131,Beauty,24719.0,Phuket 
TXN-01463,2024-04-02,C-0512,Electronics,31532.0,Phuket 
TXN-01464,2024-03-08,C-0893,Home & Living,29799.0,Phuket
TXN-01465,2024-01-02,C-0997,Sports,16629.0,Krungthep
TXN-01466,09-May-24,C-0855,Electronics,21877.0,Chon Buri
TXN-01467,2024-09-11,C-0288,Electronics,20982.0,Chiang Mai
TXN-01468,2024-10-05,C-0766,Home & Living,31707.0,Chiangmai
TXN-01469,2024-11-07,C-0370,Home & Living,36872.0,Chiangmai
TXN-01470,2024-05-01,C-0949,Beauty,22196.0,Krungthep
TXN-01471,2024-12-03,C-0441,Fashion,8831.0,Phuket 
TXN-01472,2024-07-28,C-0290,Sports,41963.0,Phuket
TXN-01473,2024-11-03,C-0925,Fashion,15502.0,Chon Buri
TXN-01474,2024-05-05,C-0898,Fashion,40436.0,Khon Kaen
TXN-01475,2024-05-22,C-0270,Beauty,16824.0,Phuket 
TXN-01476,2024-10-12,C-0628,Electronics,31285.0,Chonburi
TXN-01477,16-Apr-24,C-0850,Fashion,21042.0,Chonburi
TXN-01478,2024/03/16,C-0780,Beauty,6764.0,Bangkok
TXN-01479,27-Jun-24,C-0949,Home & Living,10222.0,Chiang Mai
TXN-01480,2024-01-17,C-0271,Beauty,5828.0,Khon Kaen
TXN-01481,2024-11-04,C-0530,Home & Living,30822.0,Chonburi
TXN-01482,14-Feb-24,C-0321,Electronics,48198.0,Phuket 
TXN-01483,2024-08-01,C-0447,Fashion,29957.0,Bangkok
TXN-01484,2024-03-23,C-0915,Fashion,13160.0,Phuket 
TXN-01485,2024-11-08,C-0169,Electronics,18601.0,Chiangmai
TXN-01486,2024-12-24,C-0324,Electronics,24340.0,Khon Kaen
TXN-01487,2024-10-14,C-0755,Fashion,4368.0,BKK
TXN-01488,2024-08-21,C-0504,Beauty,15136.0,Chonburi
TXN-01489,2024-07-03,C-0783,Electronics,21944.0,Khon Kaen
TXN-01490,2024-02-17,C-0973,Sports,41175.0,Chiangmai
TXN-01491,2024-06-14,C-0155,Sports,10076.0,Phuket 
TXN-01492,2024-07-13,C-0570,Home & Living,21473.0,Phuket 
TXN-01493,2024-08-06,C-0874,Fashion,21089.0,Phuket
TXN-01494,2024-02-03,C-0946,Electronics,35647.0,Krungthep
TXN-01495,2024-03-09,C-0674,Fashion,42825.0,Bangkok
TXN-01496,2024-05-20,C-0652,Beauty,39663.0,Khon Kaen
TXN-01497,2024-07-30,C-0818,Sports,19873.0,Khon Kaen
TXN-01498,2024-12-22,C-0451,Beauty,48701.0,BKK
TXN-01499,2024-01-30,C-0055,Home & Living,34808.0,Chon Buri
TXN-01500,2024-11-18,C-0194,Home & Living,19011.0,Chiang Mai
TXN-01501,2024-02-14,C-0153,Sports,25142.0,Bangkok
TXN-01502,2024-12-18,C-0056,Fashion,1215.0,Chiang Mai
TXN-01503,2024-12-27,C-0236,Electronics,13885.0,BKK
TXN-01504,2024-11-07,C-0188,Fashion,2156.0,Chiangmai
TXN-01505,2024-05-12,C-0037,,42704.0,Bangkok
TXN-01506,2024-11-15,C-0482,Home & Living,5658.0,Chon Buri
TXN-01507,2024-03-07,C-0267,Sports,10174.0,Bangkok
TXN-01508,2024-09-11,C-0168,Home & Living,25536.0,Phuket 
TXN-01509,2024-11-19,C-0723,Sports,39418.0,BKK
TXN-01510,2024-04-02,C-0479,Beauty,21084.0,Chon Buri
TXN-01511,2024-04-29,C-0447,Beauty,18427.0,Chon Buri
TXN-01512,09-Apr-24,C-0119,Sports,13461.0,Chiang Mai
TXN-01513,2024-01-13,C-0917,Beauty,30209.0,Chonburi
TXN-01514,2024-03-01,C-0950,Electronics,38935.0,Chonburi
TXN-01515,2024-04-16,C-0507,Beauty,1611.0,Chon Buri
TXN-01516,2024-07-31,C-0042,Beauty,21899.0,Phuket
TXN-01517,2024-06-19,C-0453,Fashion,24671.0,Bangkok
TXN-01518,2024-11-22,C-0366,Sports,47718.0,Chiangmai
TXN-01519,2024-11-23,C-0727,Sports,2168.0,Chonburi
TXN-01520,2024-05-24,C-0575,Beauty,42857.0,Chon Buri
TXN-01521,2024-02-04,C-0497,Electronics,12165.0,Phuket
TXN-01522,2024-09-16,C-0469,Electronics,2763.0,Krungthep
TXN-01523,2024-01-04,C-0505,Electronics,21734.0,Chon Buri
TXN-01524,2024-06-19,C-0116,Sports,37759.0,Chon Buri
TXN-01525,2024-10-18,C-0867,Electronics,34035.0,Chon Buri
TXN-01526,2024-01-15,C-0738,Home & Living,47507.0,Krungthep
TXN-01527,2024-04-09,C-0888,Sports,33050.0,Chon Buri
TXN-01528,2024-06-22,C-0152,Beauty,4949.0,Chon Buri
TXN-01529,2024-09-02,C-0127,Electronics,7201.0,Krungthep
TXN-01530,2024-01-19,C-0358,Home & Living,47283.0,Chonburi
TXN-01531,2024-09-03,C-0096,Fashion,49957.0,Phuket 
TXN-01532,2024-08-23,C-0209,Home & Living,23901.0,Chon Buri
TXN-01533,2024-10-01,C-0890,Sports,27542.0,Chon Buri
TXN-01534,2024-08-24,C-0291,Electronics,5059.0,Chiangmai
TXN-01535,2024-07-30,C-0185,Sports,36224.0,Chiang Mai
TXN-01536,2024-01-29,C-0855,Sports,27786.0,Phuket 
TXN-01537,2024-06-02,C-0173,Home & Living,26451.0,Chonburi
TXN-01538,2024-12-13,C-0768,Fashion,36420.0,Phuket
TXN-01539,01-Oct-24,C-0521,Electronics,14082.0,Phuket 
TXN-01540,2024-10-22,C-0843,Home & Living,8052.0,BKK
TXN-01541,2024/06/30,C-0280,Fashion,17588.0,Chon Buri
TXN-01542,2024-03-17,C-0577,Beauty,4203.0,Krungthep
TXN-01543,2024-01-16,C-0913,Electronics,37048.0,Chon Buri
TXN-01544,2024-07-11,C-0680,Home & Living,42633.0,Khon Kaen
TXN-01545,2024-03-25,C-0600,Fashion,15279.0,Phuket
TXN-01546,2024-07-18,C-0218,Electronics,3264.0,BKK
TXN-01547,2024-02-29,C-0598,Beauty,15747.0,Chon Buri
TXN-01548,2024-06-06,C-0995,Beauty,9522.0,Chiang Mai
TXN-01549,2024-06-10,C-0005,Beauty,21664.0,Chonburi
TXN-01550,2024-05-19,C-0539,Electronics,42071.0,Bangkok
TXN-01551,2024-09-11,C-0786,Home & Living,1761.0,Phuket 
TXN-01552,2024-07-09,C-0585,Sports,19481.0,Chonburi
TXN-01553,2024-06-03,C-0185,Fashion,44385.0,Chon Buri
TXN-01554,2024-06-03,C-0427,Electronics,27693.0,Chon Buri
TXN-01555,2024-07-10,C-0943,Home & Living,3129.0,Khon Kaen
TXN-01556,2024-04-13,C-0079,Home & Living,2859.0,Phuket
TXN-01557,2024-08-15,C-0253,Home & Living,38690.0,Khon Kaen
TXN-01558,2024-09-04,C-0787,Home & Living,23397.0,Chiang Mai
TXN-01559,2024-03-19,C-0511,Electronics,38614.0,Phuket
TXN-01560,2024-09-04,C-0694,Home & Living,33867.0,Khon Kaen
TXN-01561,2024-09-25,C-0097,Sports,11259.0,Chonburi
TXN-01562,2024-06-16,C-0909,Sports,10478.0,Phuket
TXN-01563,2024-02-20,C-0337,Home & Living,41635.0,Krungthep
TXN-01564,2024-09-21,C-0027,Electronics,18942.0,Krungthep
TXN-01565,2024-03-08,C-0292,Beauty,25030.0,Chon Buri
TXN-01566,2024-01-19,C-0698,Fashion,10976.0,Phuket 
TXN-01567,2024-12-31,C-0697,Electronics,49925.0,Bangkok
TXN-01568,29-Feb-24,C-0125,Beauty,22420.0,Krungthep
TXN-01569,2024-01-23,C-0404,Electronics,17561.0,Chon Buri
TXN-01570,2024-10-31,C-0383,Beauty,43128.0,Bangkok
TXN-01571,2024-06-19,C-0605,Home & Living,2388.0,Phuket 
TXN-01572,2024-01-24,C-0952,Sports,43190.0,Chiangmai
TXN-01573,2024-12-03,C-0975,Beauty,27087.0,Phuket
TXN-01574,2024-01-12,C-0109,Sports,7885.0,Krungthep
TXN-01575,2024-06-08,C-0858,Home & Living,7494.0,Chiang Mai
TXN-01576,2024-04-17,C-0332,Beauty,13973.0,Chiangmai
TXN-01577,2024-04-08,C-0158,Home & Living,37869.0,Krungthep
TXN-01578,2024-09-29,C-0030,Electronics,20069.0,Bangkok
TXN-01579,2024-08-13,C-0084,Home & Living,44684.0,Chiangmai
TXN-01580,2024-05-19,C-0472,Electronics,39379.0,Phuket
TXN-01581,2024-05-20,C-0851,Beauty,24154.0,Khon Kaen
TXN-01582,2024-11-14,C-0725,Home & Living,42956.0,Chonburi
